# Time Dx Dy Dz magD
1.473 -7.05689e-06 2.88202e-05 -2.14306e-06 2.97489e-05
1.474 -7.02912e-06 2.88089e-05 -2.14139e-06 2.97313e-05
1.475 -6.99778e-06 2.87954e-05 -2.13881e-06 2.97105e-05
1.476 -6.97138e-06 2.87829e-05 -2.13484e-06 2.9692e-05
1.477 -6.94414e-06 2.87726e-05 -2.13315e-06 2.96755e-05
1.478 -6.9179e-06 2.87588e-05 -2.12946e-06 2.96557e-05
1.479 -6.8947e-06 2.87488e-05 -2.12701e-06 2.96405e-05
1.48 -6.86659e-06 2.87375e-05 -2.12563e-06 2.96228e-05
1.481 -6.83842e-06 2.87241e-05 -2.12187e-06 2.9603e-05
1.482 -6.80723e-06 2.87107e-05 -2.11876e-06 2.95826e-05
1.483 -6.77948e-06 2.86996e-05 -2.11716e-06 2.95654e-05
1.484 -6.752e-06 2.86859e-05 -2.11345e-06 2.95455e-05
1.485 -6.72424e-06 2.86752e-05 -2.11172e-06 2.95286e-05
1.486 -6.69281e-06 2.86606e-05 -2.10866e-06 2.95071e-05
1.487 -6.66188e-06 2.8647e-05 -2.10613e-06 2.94867e-05
1.488 -6.63546e-06 2.86345e-05 -2.1022e-06 2.94683e-05
1.489 -6.60789e-06 2.86239e-05 -2.10053e-06 2.94517e-05
1.49 -6.58114e-06 2.86096e-05 -2.09683e-06 2.94316e-05
1.491 -6.55348e-06 2.85998e-05 -2.09537e-06 2.94157e-05
1.492 -6.52212e-06 2.8586e-05 -2.0921e-06 2.93952e-05
1.493 -6.49422e-06 2.85718e-05 -2.0884e-06 2.93749e-05
1.494 -6.46347e-06 2.8557e-05 -2.08496e-06 2.93535e-05
1.495 -6.43303e-06 2.85445e-05 -2.08198e-06 2.93344e-05
1.496 -6.4054e-06 2.85339e-05 -2.08036e-06 2.93179e-05
1.497 -6.3785e-06 2.85198e-05 -2.07653e-06 2.9298e-05
1.498 -6.3436e-06 2.8506e-05 -2.07417e-06 2.92769e-05
1.499 -6.31737e-06 2.84924e-05 -2.07041e-06 2.92577e-05
1.5 -6.28913e-06 2.84813e-05 -2.06905e-06 2.92407e-05
1.501 -6.25384e-06 2.84636e-05 -2.06447e-06 2.92156e-05
1.502 -6.22336e-06 2.84498e-05 -2.06171e-06 2.91954e-05
1.503 -6.19649e-06 2.8439e-05 -2.06035e-06 2.91791e-05
1.504 -6.16871e-06 2.84248e-05 -2.05684e-06 2.91591e-05
1.505 -6.13746e-06 2.84114e-05 -2.0538e-06 2.91392e-05
1.506 -6.10234e-06 2.83969e-05 -2.05168e-06 2.91175e-05
1.507 -6.07519e-06 2.83835e-05 -2.04836e-06 2.90986e-05
1.508 -6.04067e-06 2.83704e-05 -2.04588e-06 2.90784e-05
1.509 -6.01029e-06 2.83554e-05 -2.04283e-06 2.90573e-05
1.51 -5.97972e-06 2.83417e-05 -2.04046e-06 2.90375e-05
1.511 -5.95272e-06 2.83286e-05 -2.03672e-06 2.90189e-05
1.512 -5.91865e-06 2.83145e-05 -2.03455e-06 2.8998e-05
1.513 -5.89218e-06 2.83015e-05 -2.03091e-06 2.89796e-05
1.514 -5.86196e-06 2.82875e-05 -2.02771e-06 2.89596e-05
1.515 -5.82718e-06 2.82734e-05 -2.02545e-06 2.89386e-05
1.516 -5.80019e-06 2.82601e-05 -2.02173e-06 2.89199e-05
1.517 -5.7657e-06 2.82467e-05 -2.01943e-06 2.88998e-05
1.518 -5.73524e-06 2.82315e-05 -2.01646e-06 2.88787e-05
1.519 -5.70429e-06 2.82177e-05 -2.01392e-06 2.88588e-05
1.52 -5.67354e-06 2.82038e-05 -2.01114e-06 2.8839e-05
1.521 -5.64366e-06 2.81899e-05 -2.00814e-06 2.88193e-05
1.522 -5.61353e-06 2.81756e-05 -2.00516e-06 2.87992e-05
1.523 -5.583e-06 2.81612e-05 -2.00263e-06 2.87791e-05
1.524 -5.55168e-06 2.81466e-05 -1.99998e-06 2.87586e-05
1.525 -5.51846e-06 2.81299e-05 -1.99579e-06 2.87355e-05
1.526 -5.48833e-06 2.81171e-05 -1.99314e-06 2.8717e-05
1.527 -5.45435e-06 2.81023e-05 -1.99075e-06 2.86959e-05
1.528 -5.42867e-06 2.8089e-05 -1.98724e-06 2.86777e-05
1.529 -5.3941e-06 2.8075e-05 -1.98503e-06 2.86573e-05
1.53 -5.36381e-06 2.80604e-05 -1.98227e-06 2.86371e-05
1.531 -5.33036e-06 2.80432e-05 -1.97841e-06 2.86138e-05
1.532 -5.30016e-06 2.80308e-05 -1.9755e-06 2.85958e-05
1.533 -5.2702e-06 2.80169e-05 -1.97243e-06 2.85764e-05
1.534 -5.23628e-06 2.80024e-05 -1.9707e-06 2.85559e-05
1.535 -5.20591e-06 2.79889e-05 -1.96822e-06 2.85369e-05
1.536 -5.17393e-06 2.79718e-05 -1.96385e-06 2.8514e-05
1.537 -5.14463e-06 2.79591e-05 -1.96125e-06 2.84961e-05
1.538 -5.11122e-06 2.79452e-05 -1.95927e-06 2.84763e-05
1.539 -5.0822e-06 2.79324e-05 -1.95617e-06 2.84583e-05
1.54 -5.05215e-06 2.79173e-05 -1.95352e-06 2.84379e-05
1.541 -5.01994e-06 2.79005e-05 -1.94938e-06 2.84155e-05
1.542 -4.98677e-06 2.78866e-05 -1.94719e-06 2.83958e-05
1.543 -4.9581e-06 2.7872e-05 -1.94468e-06 2.83763e-05
1.544 -4.92561e-06 2.78549e-05 -1.94104e-06 2.83536e-05
1.545 -4.89914e-06 2.7844e-05 -1.94003e-06 2.83382e-05
1.546 -4.86611e-06 2.78264e-05 -1.93613e-06 2.8315e-05
1.547 -4.83644e-06 2.78132e-05 -1.93351e-06 2.82967e-05
1.548 -4.80368e-06 2.77997e-05 -1.93157e-06 2.82777e-05
1.549 -4.77423e-06 2.77852e-05 -1.92879e-06 2.82583e-05
1.55 -4.74209e-06 2.77693e-05 -1.92458e-06 2.82369e-05
1.551 -4.7095e-06 2.77562e-05 -1.92219e-06 2.82185e-05
1.552 -4.68032e-06 2.77414e-05 -1.9192e-06 2.81988e-05
1.553 -4.64866e-06 2.7726e-05 -1.91506e-06 2.81781e-05
1.554 -4.62049e-06 2.77122e-05 -1.91202e-06 2.81598e-05
1.555 -4.59134e-06 2.76981e-05 -1.90889e-06 2.81409e-05
1.556 -4.55847e-06 2.76853e-05 -1.90702e-06 2.81228e-05
1.557 -4.5296e-06 2.76706e-05 -1.90417e-06 2.81035e-05
1.558 -4.49938e-06 2.76559e-05 -1.90162e-06 2.8084e-05
1.559 -4.46719e-06 2.76391e-05 -1.89756e-06 2.8062e-05
1.56 -4.43418e-06 2.76259e-05 -1.89624e-06 2.80436e-05
1.561 -4.4061e-06 2.76114e-05 -1.89329e-06 2.80247e-05
1.562 -4.37457e-06 2.75944e-05 -1.88955e-06 2.80028e-05
1.563 -4.34184e-06 2.75809e-05 -1.888e-06 2.79843e-05
1.564 -4.31743e-06 2.75675e-05 -1.88457e-06 2.79671e-05
1.565 -4.28522e-06 2.75542e-05 -1.8824e-06 2.79489e-05
1.566 -4.25601e-06 2.75404e-05 -1.87968e-06 2.79306e-05
1.567 -4.22454e-06 2.75244e-05 -1.87553e-06 2.79098e-05
1.568 -4.19215e-06 2.75092e-05 -1.87357e-06 2.78898e-05
1.569 -4.16354e-06 2.74958e-05 -1.87132e-06 2.78721e-05
1.57 -4.13144e-06 2.74789e-05 -1.86735e-06 2.78504e-05
1.571 -4.10416e-06 2.74657e-05 -1.86476e-06 2.78332e-05
1.572 -4.07537e-06 2.74519e-05 -1.86245e-06 2.78152e-05
1.573 -4.04304e-06 2.74386e-05 -1.86073e-06 2.77972e-05
1.574 -4.01173e-06 2.74213e-05 -1.85661e-06 2.77753e-05
1.575 -3.9849e-06 2.74079e-05 -1.85422e-06 2.77581e-05
1.576 -3.95644e-06 2.73945e-05 -1.85137e-06 2.77405e-05
1.577 -3.92753e-06 2.73809e-05 -1.84877e-06 2.77228e-05
1.578 -3.89535e-06 2.73674e-05 -1.84684e-06 2.77049e-05
1.579 -3.86729e-06 2.73534e-05 -1.84403e-06 2.76869e-05
1.58 -3.83656e-06 2.7337e-05 -1.8402e-06 2.76662e-05
1.581 -3.8085e-06 2.73245e-05 -1.83744e-06 2.76497e-05
1.582 -3.78073e-06 2.73109e-05 -1.83462e-06 2.76323e-05
1.583 -3.74896e-06 2.72962e-05 -1.8329e-06 2.76133e-05
1.584 -3.72535e-06 2.72832e-05 -1.82967e-06 2.75971e-05
1.585 -3.69096e-06 2.72662e-05 -1.82674e-06 2.75755e-05
1.586 -3.66392e-06 2.72525e-05 -1.82429e-06 2.75581e-05
1.587 -3.63689e-06 2.72393e-05 -1.82183e-06 2.75414e-05
1.588 -3.60913e-06 2.7226e-05 -1.81915e-06 2.75244e-05
1.589 -3.58117e-06 2.72128e-05 -1.81643e-06 2.75075e-05
1.59 -3.54984e-06 2.71993e-05 -1.81492e-06 2.74899e-05
1.591 -3.52573e-06 2.71853e-05 -1.81158e-06 2.74728e-05
1.592 -3.49506e-06 2.7173e-05 -1.8098e-06 2.74566e-05
1.593 -3.46849e-06 2.71589e-05 -1.80682e-06 2.74391e-05
1.594 -3.4392e-06 2.71431e-05 -1.80331e-06 2.74195e-05
1.595 -3.41567e-06 2.71329e-05 -1.80198e-06 2.74063e-05
1.596 -3.38778e-06 2.71198e-05 -1.79982e-06 2.73897e-05
1.597 -3.35477e-06 2.71037e-05 -1.79688e-06 2.73696e-05
1.598 -3.33255e-06 2.70903e-05 -1.79349e-06 2.73533e-05
1.599 -3.30557e-06 2.70771e-05 -1.79104e-06 2.73369e-05
1.6 -3.27881e-06 2.70635e-05 -1.78824e-06 2.732e-05
1.601 -3.25465e-06 2.70537e-05 -1.78725e-06 2.73073e-05
1.602 -3.2269e-06 2.70395e-05 -1.78468e-06 2.72897e-05
1.603 -3.19974e-06 2.70265e-05 -1.78238e-06 2.72736e-05
1.604 -3.17062e-06 2.701e-05 -1.7783e-06 2.72535e-05
1.605 -3.14421e-06 2.69969e-05 -1.77606e-06 2.72374e-05
1.606 -3.11784e-06 2.69844e-05 -1.77344e-06 2.72218e-05
1.607 -3.09157e-06 2.69713e-05 -1.77071e-06 2.72056e-05
1.608 -3.06795e-06 2.69605e-05 -1.76975e-06 2.71921e-05
1.609 -3.03909e-06 2.69444e-05 -1.76597e-06 2.71727e-05
1.61 -3.01532e-06 2.69342e-05 -1.76525e-06 2.71598e-05
1.611 -2.99291e-06 2.69212e-05 -1.76213e-06 2.71443e-05
1.612 -2.96592e-06 2.69074e-05 -1.75954e-06 2.71275e-05
1.613 -2.93575e-06 2.68948e-05 -1.75789e-06 2.71116e-05
1.614 -2.91361e-06 2.68814e-05 -1.75479e-06 2.70957e-05
1.615 -2.88872e-06 2.68694e-05 -1.75213e-06 2.7081e-05
1.616 -2.86506e-06 2.68591e-05 -1.7511e-06 2.70682e-05
1.617 -2.83915e-06 2.6846e-05 -1.74846e-06 2.70522e-05
1.618 -2.81623e-06 2.68324e-05 -1.745e-06 2.70361e-05
1.619 -2.7901e-06 2.68199e-05 -1.74305e-06 2.70209e-05
1.62 -2.76673e-06 2.68094e-05 -1.742e-06 2.7008e-05
1.621 -2.74429e-06 2.67967e-05 -1.73894e-06 2.69929e-05
1.622 -2.72117e-06 2.67863e-05 -1.73772e-06 2.69802e-05
1.623 -2.69429e-06 2.67725e-05 -1.73532e-06 2.69636e-05
1.624 -2.67208e-06 2.67596e-05 -1.73263e-06 2.69485e-05
1.625 -2.64831e-06 2.67494e-05 -1.73192e-06 2.69359e-05
1.626 -2.62031e-06 2.67334e-05 -1.72815e-06 2.6917e-05
1.627 -2.5976e-06 2.67233e-05 -1.7274e-06 2.69048e-05
1.628 -2.57299e-06 2.67111e-05 -1.72534e-06 2.68902e-05
1.629 -2.55432e-06 2.67013e-05 -1.72383e-06 2.68785e-05
1.63 -2.53228e-06 2.66894e-05 -1.72051e-06 2.68644e-05
1.631 -2.50905e-06 2.66791e-05 -1.71943e-06 2.68519e-05
1.632 -2.48432e-06 2.66662e-05 -1.71681e-06 2.68366e-05
1.633 -2.46471e-06 2.66566e-05 -1.7149e-06 2.68251e-05
1.634 -2.44005e-06 2.66437e-05 -1.71233e-06 2.681e-05
1.635 -2.42077e-06 2.66341e-05 -1.71053e-06 2.67986e-05
